ID,Fwy,Dir,Name,City,County,Type,Lanes,Length,MS ID,Abs PM,CA PM,Latitude,Longitude,Exact
770316,210,W,YARNELL,Los Angeles,Los Angeles,On Ramp,1,,4330,0.8,R.8,34.32289,-118.479923,False
770317,210,W,YARNELL,Los Angeles,Los Angeles,Off Ramp,1,,4330,0.8,R.8,34.32289,-118.479923,False
770332,210,W,EB 118 TO EB 210 CON,Los Angeles,Los Angeles,Mainline,4,0.635,4332,6.5,R6.5,34.282467,-118.401379,False
770336,210,W,EB 118 TO EB 210 CON,Los Angeles,Los Angeles,Fwy-Fwy,2,,4332,6.5,R6.5,34.282467,-118.401379,False
770353,210,W,EB 118 TO WB 210 CON,Los Angeles,Los Angeles,Mainline,3,0.61,4331,5.51,R5.51,34.293217,-118.412767,False
770355,210,W,EB 118 TO WB 210 CON,Los Angeles,Los Angeles,On Ramp,2,,4331,5.51,R5.51,34.293217,-118.412767,False
770386,210,W,EB/NB 2 TO EB 210 CN,La Cañada Flintridge,Los Angeles,Mainline,4,0.63,4334,19.08,R19.1,34.207155,-118.2137,False
770388,210,W,EB/NB 2 TO EB 210,La Cañada Flintridge,Los Angeles,Fwy-Fwy,2,,4334,19.08,R19.1,34.207155,-118.2137,False
770401,210,W,EB/NB 2 TO WB 210 CN,,Los Angeles,Mainline,4,0.6,4333,18.32,R18.34,34.211095,-118.225948,False
770402,210,W,EB/NB 2 TO WB 210 CN,,Los Angeles,On Ramp,3,,4333,18.32,R18.34,34.211095,-118.225948,False
770545,210,W,TERRA BELLA,Los Angeles,Los Angeles,Mainline,4,0.615,6503,7.19,R7.19,34.277612,-118.391579,False
770555,210,W,ORCAS AVE,Los Angeles,Los Angeles,Mainline,4,0.785,6504,8.6,R8.6,34.273773,-118.367538,False
770568,210,W,HAMMOND ST.,Pasadena,Los Angeles,Mainline,4,0.45,6505,23.79,R23.81,34.1698741,-118.157719,True
770579,210,W,WINONA WAY,Pasadena,Los Angeles,Mainline,4,0.295,6506,24.442,R24.462,34.1569212,-118.1581581,True
770588,210,W,BLEDSOE ST.,Los Angeles,Los Angeles,Mainline,3,0.675,6502,2.75,R2.75,34.321808,-118.446543,False
770598,210,W,W/B 210  TO N/B 5,Los Angeles,Los Angeles,Mainline,3,0.56,6508,0.32,R.32,34.318013,-118.486171,False
770600,210,W,W/B 210  TO N/B 5,Los Angeles,Los Angeles,Fwy-Fwy,1,,6508,0.32,R.32,34.318013,-118.486171,False
771618,210,W,SAN DIMAS AVE,Glendora,Los Angeles,Mainline,4,0.88,6009,45.599,R45.31,34.119932,-117.809917,False
771619,210,W,SAN DIMAS AVE,Glendora,Los Angeles,On Ramp,1,,6009,45.599,R45.31,34.119932,-117.809917,False
771620,210,W,SAN DIMAS AVE,Glendora,Los Angeles,Off Ramp,1,,6009,45.599,R45.31,34.119932,-117.809917,False
771621,210,W,SAN DIMAS AVE,Glendora,Los Angeles,HOV,1,0.88,6009,45.599,R45.31,34.119932,-117.809917,False
772858,210,W,SAN GABRIEL RIVER,Irwindale,Los Angeles,Mainline,5,0.45,2119,37.389,R37.1,34.1305403,-117.9452356,True
772860,210,W,SAN GABRIEL RIVER,Irwindale,Los Angeles,HOV,1,0.6,2119,37.389,R37.1,34.1304737,-117.9453241,True
772873,210,W,W/O IRWINDALE,Irwindale,Los Angeles,Mainline,5,0.34,2120,37.789,R37.5,34.1289801,-117.9383948,True
772875,210,W,W/O IRWINDALE,Irwindale,Los Angeles,HOV,1,0.34,2120,37.789,R37.5,34.1288802,-117.9384029,True
772888,210,W,ZACHARY PADILLA,Irwindale,Los Angeles,Mainline,4,0.475,2121,38.789,R38.5,34.128768,-117.9219097,True
772890,210,W,ZACHARY PADILLA,Irwindale,Los Angeles,HOV,1,0.475,2121,38.789,R38.5,34.1287036,-117.9219217,True
772902,210,W,PASADENA AVE,Azusa,Los Angeles,Mainline,4,0.32,2122,40.189,R39.9,34.1211515,-117.9019922,True
772904,210,W,PASADENA AVE,Azusa,Los Angeles,HOV,1,0.32,2122,40.189,R39.9,34.1210871,-117.9019869,True
772918,210,W,E/B 210-W/O BARRANCA,Azusa,Los Angeles,Mainline,4,0.62,2133,41.389,R41.1,34.1210577,-117.8825304,True
772920,210,W,E/B 210-W/O BARRANCA,Azusa,Los Angeles,HOV,1,0.62,2133,41.389,R41.1,34.12099,-117.882509,True
772933,210,W,E/O GLENDORA,Glendora,Los Angeles,Mainline,4,0.46,2134,42.589,R42.3,34.117234,-117.861438,False
772935,210,W,E/O GLENDORA,Glendora,Los Angeles,HOV,1,0.46,2134,42.589,R42.3,34.117234,-117.861438,False
772954,210,W,BONNIE COVE,Glendora,Los Angeles,Mainline,4,0.4,2135,42.889,R42.6,34.117587,-117.856255,False
772956,210,W,BONNIE COVE,Glendora,Los Angeles,HOV,1,0.4,2135,42.889,R42.6,34.117587,-117.856255,False
772967,210,W,AMELIA,Glendora,Los Angeles,Mainline,4,0.605,2408,44.989,R44.7,34.120411,-117.820528,False
772969,210,W,AMELIA,Glendora,Los Angeles,HOV,1,0.605,2408,44.989,R44.7,34.120411,-117.820528,False
773132,210,W,FAIR OAKS OFF,Pasadena,Los Angeles,Off Ramp,2,,2547,25.48,R25.5,34.1523939,-118.1482095,True
773179,210,W,VAQUERO,Arcadia,Los Angeles,Mainline,4,0.32,2672,30.689,R30.4,34.1489443,-118.0590165,True
773180,210,W,VAQUERO,Arcadia,Los Angeles,HOV,1,0.32,2672,30.689,R30.4,34.1488788,-118.0590058,True
773194,210,W,E OF SECOND,Arcadia,Los Angeles,Mainline,5,0.425,2117,32.789,R32.5,34.1438745,-118.0226136,True
773196,210,W,E OF SECOND,Arcadia,Los Angeles,HOV,1,0.425,2117,32.789,R32.5,34.1437946,-118.0226512,True
773204,210,W,NB 605 TO MT. OLIVE,Irwindale,Los Angeles,Fwy-Fwy,1,,2407,36.889,R36.6,34.132782,-117.95803,True
773205,210,W,EB 210 TO MT. OLIVE,Irwindale,Los Angeles,Fwy-Fwy,1,,2407,36.889,R36.6,34.1332338,-117.9573581,True
773206,210,W,SB 605 FROM WB 210,Irwindale,Los Angeles,Fwy-Fwy,2,,2407,36.889,R36.6,34.1331583,-117.9584417,True
773207,210,W,NB 605 TO EB 210,Irwindale,Los Angeles,Fwy-Fwy,2,,2407,36.889,R36.6,34.1329785,-117.9568364,True
775725,210,W,WB 210 CON,Pasadena,Los Angeles,Fwy-Fwy,2,,4335,24.49,R24.51,34.1531265,-118.1559178,True
775776,210,W,MYRTLE AV,Monrovia,Los Angeles,Off Ramp,1,,4298,34.039,R33.75,34.1357761,-117.998511,True
775795,210,W,NB 605 TO WB 210,Irwindale,Los Angeles,Mainline,2,0.4,2407,36.889,R36.6,34.1333139,-117.9588693,True
775796,210,W,EB 210 TO SB 605,Irwindale,Los Angeles,Fwy-Fwy,2,,2407,36.889,R36.6,34.133605,-117.954304,False
