ID,Fwy,Dir,Name,City,County,Type,Lanes,Length,MS ID,Abs PM,CA PM,Latitude,Longitude,Exact
770587,210,E,BLEDSOE ST.,Los Angeles,Los Angeles,Mainline,3,0.65,6502,2.75,R2.75,34.321653,-118.446679,False
770599,210,E,W/B 210  TO N/B 5,Los Angeles,Los Angeles,Mainline,4,0.66,6508,0.32,R.32,34.31759,-118.486117,False
771603,210,E,SAN DIMAS AVE,San Dimas,Los Angeles,Mainline,3,1.15,6008,45.949,R45.66,34.11972,-117.803812,False
771604,210,E,SAN DIMAS AVE,San Dimas,Los Angeles,On Ramp,1,,6008,45.949,R45.66,34.11972,-117.803812,False
771605,210,E,SAN DIMAS AVE,San Dimas,Los Angeles,Off Ramp,1,,6008,45.949,R45.66,34.11972,-117.803812,False
771606,210,E,SAN DIMAS AVE,San Dimas,Los Angeles,HOV,1,1.15,6008,45.949,R45.66,34.11972,-117.803812,False
772857,210,E,SAN GABRIEL RIVER,Irwindale,Los Angeles,Mainline,5,0.45,2119,37.389,R37.1,34.1303438,-117.9454421,True
772859,210,E,SAN GABRIEL RIVER,Irwindale,Los Angeles,HOV,1,0.45,2119,37.389,R37.1,34.1304338,-117.9453885,True
772872,210,E,W/O IRWINDALE,Irwindale,Los Angeles,Mainline,4,0.455,2120,37.789,R37.5,34.1286948,-117.9385813,True
772874,210,E,W/O IRWINDALE,Irwindale,Los Angeles,HOV,1,0.455,2120,37.789,R37.5,34.1287858,-117.938596,True
772887,210,E,ZACHARY PADILLA,Irwindale,Los Angeles,Mainline,4,0.52,2121,38.789,R38.5,34.1285759,-117.9219968,True
772889,210,E,ZACHARY PADILLA,Irwindale,Los Angeles,HOV,1,0.52,2121,38.789,R38.5,34.1286681,-117.9219821,True
772903,210,E,PASADENA AVE,Azusa,Los Angeles,Mainline,4,0.427,2122,40.189,R39.9,34.1209427,-117.902074,True
772905,210,E,PASADENA AVE,Azusa,Los Angeles,HOV,1,0.425,2122,40.189,R39.9,34.1210249,-117.9021116,True
772917,210,E,E/B 210-W/O BARRANCA,Azusa,Los Angeles,Mainline,4,0.495,2133,41.389,R41.1,34.1208434,-117.8825719,True
772919,210,E,E/B 210-W/O BARRANCA,Azusa,Los Angeles,HOV,1,0.495,2133,41.389,R41.1,34.1209367,-117.8825881,True
772932,210,E,E/O GLENDORA,Glendora,Los Angeles,Mainline,4,0.455,2134,42.589,R42.3,34.117037,-117.861494,False
772934,210,E,E/O GLENDORA,Glendora,Los Angeles,HOV,1,0.455,2134,42.589,R42.3,34.117037,-117.861494,False
772953,210,E,BONNIE COVE,Glendora,Los Angeles,Mainline,4,0.5,2135,42.889,R42.6,34.117359,-117.85626,False
772955,210,E,BONNIE COVE,Glendora,Los Angeles,HOV,1,0.5,2135,42.889,R42.6,34.117359,-117.85626,False
772966,210,E,AMELIA,Glendora,Los Angeles,Mainline,4,0.53,2408,44.989,R44.7,34.120153,-117.820582,False
772968,210,E,AMELIA,Glendora,Los Angeles,HOV,1,0.53,2408,44.989,R44.7,34.120153,-117.820582,False
773131,210,E,FAIR OAKS OFF,Pasadena,Los Angeles,Fwy-Fwy,2,,2547,25.48,R25.5,34.1514917,-118.1487205,True
773154,210,E,VAQUERO,Arcadia,Los Angeles,Mainline,5,0.47,2116,30.689,R30.4,34.1485425,-118.0576513,True
773155,210,E,VAQUERO,Arcadia,Los Angeles,HOV,1,0.47,2116,30.689,R30.4,34.1486701,-118.057654,True
773193,210,E,E OF SECOND,Arcadia,Los Angeles,Mainline,4,0.4,2117,32.789,R32.5,34.1437502,-118.0228389,True
773195,210,E,E OF SECOND,Arcadia,Los Angeles,HOV,1,0.4,2117,32.789,R32.5,34.1438123,-118.0228041,True
774990,210,E,IRWINDALE 1,Irwindale,Los Angeles,Off Ramp,2,,4293,38.069,R37.78,34.1287641,-117.9369624,True
775729,210,E,EB 210 CON,Pasadena,Los Angeles,Fwy-Fwy,2,,4335,24.49,R24.51,34.1536059,-118.1573233,True
