ID,Fwy,Dir,Name,City,County,Type,Lanes,Length,MS ID,Abs PM,CA PM,Latitude,Longitude,Exact
717035,10,E,ARLINGTON 1,Los Angeles,Los Angeles,Mainline,5,0.455,3121,10.075,R12.23,34.036382,-118.319158,False
717036,10,W,GRAMERCY,Los Angeles,Los Angeles,Mainline,4,0.185,2239,10.425,R12.58,34.037228,-118.31313,False
717039,10,E,WESTERN 2,Los Angeles,Los Angeles,Mainline,5,0.43,3142,10.795,R12.95,34.036945,-118.306723,False
717040,10,W,WESTERN 2,Los Angeles,Los Angeles,Mainline,4,0.305,3142,10.795,R12.95,34.037253,-118.306713,False
717041,10,W,NORMANDIE 1,Los Angeles,Los Angeles,Mainline,4,0.29,3123,11.055,R13.21,34.037222,-118.302221,False
717042,10,E,BUDLONG,Los Angeles,Los Angeles,Mainline,4,0.255,2466,11.375,R13.53,34.03682,-118.296713,False
717043,10,W,VERMONT 1,Los Angeles,Los Angeles,Mainline,5,0.21,3124,11.505,R13.66,34.037096,-118.294389,False
717044,10,W,HOOVER 1,Los Angeles,Los Angeles,Off Ramp,2,,3125,11.965,14.12,34.037067,-118.286318,False
717045,10,W,HOOVER 1,Los Angeles,Los Angeles,Mainline,6,0.275,3125,11.965,14.12,34.037067,-118.286318,False
717046,10,E,HOOVER 1,Los Angeles,Los Angeles,Mainline,5,0.145,3125,11.965,14.12,34.036841,-118.286287,False
717047,10,W,ECHANDIA,Los Angeles,Los Angeles,Mainline,3,0.291,2092,16.759,S.52,34.055356,-118.216546,False
717048,10,E,STATE,Los Angeles,Los Angeles,Off Ramp,1,,2484,17.03,18.53,34.054801,-118.211859,False
717049,10,W,STATE,Los Angeles,Los Angeles,Mainline,3,0.125,2484,17.03,18.53,34.05498,-118.211804,False
717052,10,W,SAINT LOUIS,Los Angeles,Los Angeles,Mainline,4,0.185,2485,17.25,18.75,34.053995,-118.208218,False
717053,10,W,SAINT LOUIS,Los Angeles,Los Angeles,Off Ramp,1,,2485,17.25,18.75,34.053995,-118.208218,False
717055,10,W,SOTO,Los Angeles,Los Angeles,Mainline,4,0.28,3816,17.4,18.9,34.053753,-118.205692,False
717056,10,W,SOTO,Los Angeles,Los Angeles,HOV,2,0.28,3816,17.4,18.9,34.053753,-118.205692,False
717059,10,E,TREMONT,Los Angeles,Los Angeles,Mainline,6,0.315,2487,17.81,19.31,34.055193,-118.198785,False
717060,10,W,TREMONT,Los Angeles,Los Angeles,Mainline,6,0.38,2487,17.81,19.31,34.055448,-118.19888,False
717065,10,W,EASTERN,,Los Angeles,Mainline,4,0.19,2478,19.29,20.79,34.060186,-118.174504,False
717070,10,E,W OF 710,Monterey Park,Los Angeles,Mainline,4,0.25,2319,19.75,21.25,34.061277,-118.167246,False
717071,10,W,WINTHROPE,Alhambra,Los Angeles,Mainline,3,0.39,3812,20.22,21.72,34.063934,-118.160163,False
717072,10,W,HELLMAN,Alhambra,Los Angeles,Off Ramp,1,,3811,20.8,22.3,34.068501,-118.151418,False
717073,10,W,HELLMAN,Alhambra,Los Angeles,Mainline,4,0.395,3811,20.8,22.3,34.068501,-118.151418,False
717074,10,E,ATLANTIC 2,Alhambra,Los Angeles,Off Ramp,1,,3727,21.88,23.38,34.071342,-118.133569,False
717075,10,E,ATLANTIC 2,Alhambra,Los Angeles,Mainline,4,0.32,3727,21.88,23.38,34.071342,-118.133569,False
717076,10,E,ATLANTIC 1,Alhambra,Los Angeles,Off Ramp,1,,3726,21.79,23.29,34.071335,-118.135155,False
717077,10,E,ATLANTIC 1,Alhambra,Los Angeles,Mainline,4,0.235,3726,21.79,23.29,34.071335,-118.135155,False
717078,10,W,ATLANTIC 1,Alhambra,Los Angeles,Off Ramp,1,,3810,21.79,23.29,34.071644,-118.135158,False
717079,10,W,ATLANTIC 1,Alhambra,Los Angeles,Mainline,4,0.28,3810,21.79,23.29,34.071644,-118.135158,False
717080,10,W,ATLANTIC 2,Alhambra,Los Angeles,Off Ramp,1,,3809,21.88,23.38,34.071662,-118.133572,False
717081,10,W,ATLANTIC 2,Alhambra,Los Angeles,Mainline,4,0.33,3809,21.88,23.38,34.071662,-118.133572,False
717082,10,E,GARFIELD 2,Alhambra,Los Angeles,Off Ramp,1,,3729,22.52,24.02,34.071457,-118.122386,False
717083,10,E,GARFIELD 2,Alhambra,Los Angeles,Mainline,4,0.195,3729,22.529,24.029,34.07146,-118.12223,False
717084,10,E,ALMANSOR,Alhambra,Los Angeles,Mainline,4,0.37,2096,22.82,24.32,34.071574,-118.11718,False
717086,10,W,GARFIELD 1,Alhambra,Los Angeles,Off Ramp,1,,3808,22.45,23.95,34.071803,-118.123604,False
717087,10,W,GARFIELD 1,Alhambra,Los Angeles,Mainline,4,0.33,3808,22.45,23.95,34.071803,-118.123604,False
717088,10,E,GARFIELD 1,Alhambra,Los Angeles,Off Ramp,1,,3728,22.43,23.93,34.071438,-118.123947,False
717089,10,E,GARFIELD 1,Alhambra,Los Angeles,Mainline,4,0.325,3728,22.43,23.93,34.071438,-118.123947,False
717090,10,W,GARFIELD 2,Alhambra,Los Angeles,Off Ramp,1,,3807,22.54,24.04,34.071819,-118.12204,False
717091,10,W,GARFIELD 2,Alhambra,Los Angeles,Mainline,4,0.18,3807,22.54,24.04,34.071819,-118.12204,False
717092,10,E,NEW 1,Alhambra,Los Angeles,Off Ramp,1,,3730,23.27,24.77,34.071665,-118.10937,False
717093,10,E,NEW 1,Alhambra,Los Angeles,Mainline,4,0.275,3730,23.27,24.77,34.071665,-118.10937,False
717094,10,W,NEW 1,Alhambra,Los Angeles,Off Ramp,1,,3806,23.3,24.8,34.072021,-118.108838,False
717095,10,W,NEW 1,Alhambra,Los Angeles,Mainline,4,0.29,3806,23.3,24.8,34.072021,-118.108838,False
717096,10,E,NEW 2,Monterey Park,Los Angeles,Off Ramp,1,,3731,23.37,24.87,34.07168,-118.107635,False
717097,10,E,NEW 2,Monterey Park,Los Angeles,Mainline,4,0.245,3731,23.37,24.87,34.07168,-118.107635,False
717100,10,W,NEW 2,Monterey Park,Los Angeles,Off Ramp,1,,3805,23.39,24.89,34.072053,-118.107276,False
717101,10,W,NEW 2,Monterey Park,Los Angeles,Mainline,4,0.235,3805,23.39,24.89,34.072053,-118.107276,False
717103,170,S,VICTORY WB,Los Angeles,Los Angeles,On Ramp,1,,3387,4.386,R17.3,34.187159,-118.401618,False
717104,10,E,DEL MAR 1,Monterey Park,Los Angeles,Off Ramp,1,,3732,23.76,25.26,34.071731,-118.100852,False
717105,10,E,DEL MAR 1,Monterey Park,Los Angeles,Mainline,4,0.26,3732,23.76,25.26,34.071731,-118.100852,False
717108,10,W,DEL MAR 1,San Gabriel,Los Angeles,Mainline,4,0.25,3804,23.77,25.27,34.072192,-118.100669,False
717109,10,E,DEL MAR 2,Rosemead,Los Angeles,Off Ramp,1,,3733,23.89,25.39,34.071766,-118.098584,False
717110,10,E,DEL MAR 2,Rosemead,Los Angeles,Mainline,4,0.255,3733,23.89,25.39,34.071766,-118.098584,False
717111,10,W,DEL MAR 2,Rosemead,Los Angeles,Off Ramp,1,,3803,23.89,25.39,34.072118,-118.09858,False
717112,10,W,DEL MAR 2,Rosemead,Los Angeles,Mainline,4,0.265,3803,23.89,25.39,34.072118,-118.09858,False
717113,10,E,SAN GABRIEL 1,Rosemead,Los Angeles,Off Ramp,1,,3734,24.27,25.77,34.071834,-118.091958,False
717114,10,E,SAN GABRIEL 1,Rosemead,Los Angeles,Mainline,4,0.25,3734,24.27,25.77,34.071834,-118.091958,False
717115,10,W,SAN GABRIEL 1,Rosemead,Los Angeles,Off Ramp,1,,3802,24.3,25.8,34.072221,-118.091434,False
717116,10,W,SAN GABRIEL 1,Rosemead,Los Angeles,Mainline,4,0.255,3802,24.3,25.8,34.072221,-118.091434,False
717117,10,E,SAN GABRIEL 2,Rosemead,Los Angeles,Off Ramp,1,,3735,24.39,25.89,34.07186,-118.089866,False
717118,10,W,SAN GABRIEL 2,Rosemead,Los Angeles,Off Ramp,1,,3801,24.4,25.9,34.072253,-118.089691,False
717119,10,W,SAN GABRIEL 2,Rosemead,Los Angeles,Mainline,4,0.246,3801,24.4,25.9,34.072253,-118.089691,False
717120,10,W,WALNUT GROVE,Rosemead,Los Angeles,Off Ramp,1,,3800,24.81,26.31,34.072345,-118.082543,False
717121,10,W,WALNUT GROVE,Rosemead,Los Angeles,Mainline,4,0.445,3800,24.792,26.292,34.072342,-118.082856,False
717122,10,E,WALNUT GROVE,Rosemead,Los Angeles,Off Ramp,1,,3736,24.81,26.31,34.071945,-118.082543,False
717123,10,E,WALNUT GROVE,Rosemead,Los Angeles,Mainline,4,0.45,3736,24.81,26.31,34.071945,-118.082543,False
717124,10,W,ROSEMEAD 1,Rosemead,Los Angeles,Off Ramp,1,,3799,25.29,26.79,34.072457,-118.074173,False
717125,10,W,ROSEMEAD 1,Rosemead,Los Angeles,Mainline,4,0.309,3799,25.29,26.79,34.072457,-118.074173,False
717126,10,E,ROSEMEAD 1,Rosemead,Los Angeles,Off Ramp,1,,3738,25.29,26.79,34.072071,-118.074173,False
717127,10,E,ROSEMEAD 1,Rosemead,Los Angeles,Mainline,4,0.315,3738,25.29,26.79,34.072071,-118.074173,False
717128,10,W,ROSEMEAD 2,El Monte,Los Angeles,Off Ramp,1,,3798,25.41,26.91,34.072494,-118.07208,False
717129,10,W,ROSEMEAD 2,El Monte,Los Angeles,Mainline,4,0.17,3798,25.41,26.91,34.072494,-118.07208,False
717130,10,E,ROSEMEAD 2,El Monte,Los Angeles,Off Ramp,1,,3739,25.44,26.94,34.072083,-118.071554,False
717131,10,E,ROSEMEAD 2,El Monte,Los Angeles,Mainline,4,0.165,3739,25.44,26.94,34.072083,-118.071554,False
717132,10,E,FLAIR,El Monte,Los Angeles,Off Ramp,1,,3740,25.598,27.098,34.072102,-118.06879,False
717133,10,E,FLAIR,El Monte,Los Angeles,Mainline,4,0.445,3740,25.62,27.12,34.072106,-118.068405,False
717134,10,W,FLAIR,El Monte,Los Angeles,Mainline,4,0.36,3740,25.63,27.13,34.07251,-118.068233,False
717135,10,W,TEMPLE CITY,El Monte,Los Angeles,Mainline,4,0.48,3797,26.13,27.63,34.072661,-118.059491,False
717136,10,E,TEMPLE CITY,El Monte,Los Angeles,Mainline,5,0.485,3797,26.33,27.83,34.072292,-118.055988,False
717137,10,E,BALDWIN,El Monte,Los Angeles,On Ramp,1,,3741,26.59,28.09,34.071934,-118.051536,False
717138,10,E,BALDWIN,El Monte,Los Angeles,Off Ramp,1,,3741,26.59,28.09,34.071934,-118.051536,False
717139,10,W,BALDWIN,El Monte,Los Angeles,Mainline,4,0.465,3741,26.59,28.09,34.072302,-118.051535,False
717140,10,E,BALDWIN,El Monte,Los Angeles,HOV,1,0.554,3741,26.59,28.09,34.071934,-118.051536,False
717141,10,W,SANTA ANITA,El Monte,Los Angeles,Off Ramp,1,,3796,27.06,28.56,34.069271,-118.044184,False
717142,10,W,SANTA ANITA,El Monte,Los Angeles,Mainline,4,0.505,3796,27.06,28.56,34.069271,-118.044184,False
717145,10,E,SANTA ANITA,El Monte,Los Angeles,Off Ramp,1,,3430,27.06,28.56,34.069054,-118.044182,False
717146,10,E,SANTA ANITA,El Monte,Los Angeles,Mainline,4,0.505,3430,27.28,28.78,34.06847,-118.040429,False
717148,10,E,SANTA ANITA,El Monte,Los Angeles,HOV,1,0.505,3430,27.28,28.78,34.06847,-118.040429,False
717149,10,W,PECK,El Monte,Los Angeles,Off Ramp,1,,3795,27.84,29.34,34.068078,-118.030663,False
717150,10,W,PECK,El Monte,Los Angeles,Mainline,5,0.256,3795,27.84,29.34,34.068078,-118.030663,False
717152,10,E,VALLEY,El Monte,Los Angeles,Mainline,4,0.44,3431,28.01,29.51,34.067963,-118.027743,False
717153,10,W,VALLEY,El Monte,Los Angeles,Off Ramp,1,,3794,28.12,29.62,34.068201,-118.025768,False
717154,10,W,VALLEY,El Monte,Los Angeles,Mainline,5,0.32,3794,28.111,29.611,34.068199,-118.025926,False
717155,10,E,STEWART,El Monte,Los Angeles,Mainline,4,0.59,3432,28.48,29.98,34.06699,-118.019773,False
717156,10,E,DURFEE,El Monte,Los Angeles,Mainline,4,0.66,3433,29.19,30.69,34.063981,-118.008051,False
717157,10,W,DURFEE RD,El Monte,Los Angeles,Mainline,4,0.66,3433,29.19,30.69,34.064175,-118.008013,False
717158,10,E,DURFEE,El Monte,Los Angeles,HOV,1,1.01,3433,29.19,30.69,34.063981,-118.008051,False
717159,10,W,FRAZIER,Baldwin Park,Los Angeles,Off Ramp,2,,3791,30.22,31.72,34.066554,-117.990356,False
717160,10,W,FRAZIER,Baldwin Park,Los Angeles,Mainline,4,0.455,3791,30.22,31.72,34.066554,-117.990356,False
717162,10,W,BALDWIN PARK 1,Baldwin Park,Los Angeles,Mainline,4,0.305,3790,30.71,32.21,34.067663,-117.981905,False
717164,10,E,BALDWIN PARK 2,Baldwin Park,Los Angeles,Off Ramp,1,,3747,30.81,32.31,34.06769,-117.980138,False
717165,10,E,BALDWIN PARK 2,Baldwin Park,Los Angeles,Mainline,4,0.25,3747,30.81,32.31,34.06769,-117.980138,False
717166,10,W,BALDWIN PARK 2,Baldwin Park,Los Angeles,Off Ramp,1,,3789,30.83,32.33,34.067905,-117.979831,False
717167,10,W,BALDWIN PARK 2,Baldwin Park,Los Angeles,Mainline,4,0.145,3789,30.83,32.33,34.067905,-117.979831,False
717168,10,W,FRANCISQUITO,Baldwin Park,Los Angeles,Off Ramp,2,,3788,31.31,32.81,34.069011,-117.971555,False
717169,10,W,FRANCISQUITO,Baldwin Park,Los Angeles,Mainline,4,0.49,3788,31.31,32.81,34.069011,-117.971555,False
717170,10,W,PUENTE,Baldwin Park,Los Angeles,Off Ramp,2,,3787,31.98,33.48,34.07049,-117.959994,False
717171,10,W,PUENTE,Baldwin Park,Los Angeles,Mainline,4,0.595,3787,31.98,33.48,34.07049,-117.959994,False
717173,10,E,PUENTE,Baldwin Park,Los Angeles,Off Ramp,1,,3748,31.96,33.46,34.070282,-117.960307,False
717174,10,E,PUENTE,Baldwin Park,Los Angeles,Mainline,4,0.75,3748,31.96,33.46,34.070282,-117.960307,False
717175,10,W,WEST COVINA,West Covina,Los Angeles,Off Ramp,2,,3786,32.86,34.36,34.072082,-117.94475,False
717176,10,W,WEST COVINA,West Covina,Los Angeles,Mainline,4,0.45,3786,32.86,34.36,34.072082,-117.94475,False
717178,10,E,WEST COVINA PKWY,West Covina,Los Angeles,Off Ramp,2,,3749,32.767,34.267,34.071756,-117.946332,False
717179,10,E,WEST COVINA PKWY,West Covina,Los Angeles,Mainline,4,0.45,3749,32.94,34.44,34.072075,-117.943345,False
717183,10,W,SUNSET,West Covina,Los Angeles,Off Ramp,2,,2496,33.4,34.9,34.072549,-117.935381,False
717184,10,E,VINCENT 1,West Covina,Los Angeles,Off Ramp,2,,3750,33.86,35.36,34.0723,-117.927358,False
717185,10,E,VINCENT 1,West Covina,Los Angeles,Mainline,4,0.3,3750,33.86,35.36,34.0723,-117.927358,False
717187,10,W,VINCENT 1,West Covina,Los Angeles,Mainline,4,0.275,3785,33.86,35.36,34.072468,-117.92737,False
717189,10,E,VINCENT 2,West Covina,Los Angeles,Off Ramp,1,,3751,34.0,35.5,34.072274,-117.924923,False
717190,10,E,VINCENT 2,West Covina,Los Angeles,Mainline,4,0.27,3751,34.0,35.5,34.072274,-117.924923,False
717191,10,W,VINCENT 2,West Covina,Los Angeles,Off Ramp,2,,3784,33.95,35.45,34.072452,-117.925803,False
717192,10,W,VINCENT 2,West Covina,Los Angeles,Mainline,4,0.27,3784,33.95,35.45,34.072452,-117.925803,False
717194,10,E,AZUSA SB,West Covina,Los Angeles,Off Ramp,1,,3752,34.96,36.46,34.072101,-117.908205,False
717195,10,E,AZUSA 1,West Covina,Los Angeles,Mainline,4,0.332,3752,34.96,36.46,34.072101,-117.908205,False
717196,10,W,AZUSA 1,West Covina,Los Angeles,Mainline,4,0.314,3783,34.91,36.41,34.072264,-117.909076,False
717198,10,E,AZUSA 2,West Covina,Los Angeles,Mainline,4,0.27,3753,35.064,36.564,34.072082,-117.906392,False
717199,10,W,AZUSA 2,West Covina,Los Angeles,Off Ramp,3,,3782,35.02,36.52,34.072249,-117.907159,False
717200,10,W,AZUSA 2,West Covina,Los Angeles,Mainline,4,0.295,3782,35.028,36.528,34.072247,-117.90702,False
717202,10,W,CITRUS 1,West Covina,Los Angeles,Mainline,4,0.26,3781,35.93,37.43,34.072105,-117.891295,False
717204,10,E,CITRUS 2,West Covina,Los Angeles,Off Ramp,1,,3754,35.85,37.35,34.071905,-117.89269,False
717205,10,E,CITRUS 2,West Covina,Los Angeles,Mainline,4,0.545,3754,36.09,37.59,34.071847,-117.888507,False
717206,10,W,CITRUS 2,West Covina,Los Angeles,Off Ramp,2,,3780,36.02,37.52,34.072087,-117.889726,False
717207,10,W,CITRUS 2,West Covina,Los Angeles,Mainline,4,0.245,3780,36.02,37.52,34.072087,-117.889726,False
717209,10,W,BARRANCA 1,West Covina,Los Angeles,Mainline,4,0.275,3779,36.42,37.92,34.072029,-117.882752,False
717211,10,W,BARRANCA 2,West Covina,Los Angeles,Mainline,4,0.235,3778,36.57,38.07,34.072002,-117.880137,False
717212,10,E,BARRANCA 2,West Covina,Los Angeles,Off Ramp,1,,3755,36.59,38.09,34.071814,-117.87979,False
717213,10,E,GRAND,West Covina,Los Angeles,Off Ramp,1,,3756,36.98,38.48,34.07172,-117.872992,False
717214,10,E,GRAND,West Covina,Los Angeles,Mainline,5,0.43,3756,36.98,38.48,34.07172,-117.872992,False
717215,10,W,GRAND,West Covina,Los Angeles,Off Ramp,2,,3777,36.89,38.39,34.071952,-117.87456,False
717216,10,W,GRAND,West Covina,Los Angeles,Mainline,4,0.41,3777,36.89,38.39,34.071952,-117.87456,False
717218,10,E,HOLT SB,West Covina,Los Angeles,Off Ramp,1,,3757,37.45,38.95,34.070451,-117.86513,False
717219,10,E,HOLT 1,West Covina,Los Angeles,Mainline,5,0.33,3757,37.45,38.95,34.070451,-117.86513,False
717220,10,W,HOLT 1,West Covina,Los Angeles,Mainline,4,0.33,3776,37.39,38.89,34.071035,-117.865957,False
717223,10,W,HOLT EB,West Covina,Los Angeles,Off Ramp,2,,3775,37.55,39.05,34.069889,-117.863523,False
717224,10,W,HOLT 2,West Covina,Los Angeles,Mainline,4,0.255,3775,37.55,39.05,34.069889,-117.863523,False
717225,10,W,VIA VERDE 1,,Los Angeles,Off Ramp,2,,3774,38.85,40.35,34.069037,-117.841455,False
717226,10,W,VIA VERDE 1,,Los Angeles,Mainline,4,0.4,3774,38.85,40.35,34.069037,-117.841455,False
717229,10,E,E OF VIA VERDE,,Los Angeles,Mainline,5,0.305,2103,39.2,40.7,34.067608,-117.835601,False
717230,10,E,COVINA HILLS 1,,Los Angeles,Mainline,5,0.45,2104,39.7,41.2,34.064367,-117.827834,False
717232,10,E,COVINA HILLS 2,,Los Angeles,Mainline,5,0.39,2105,40.1,41.6,34.06362,-117.820915,False
717234,10,W,KELLOGG,Pomona,Los Angeles,Off Ramp,2,,3773,40.48,41.98,34.0639,-117.814349,False
717235,10,W,KELLOGG,Pomona,Los Angeles,Mainline,4,0.58,3773,40.48,41.98,34.0639,-117.814349,False
717236,10,E,KELLOGG,,Los Angeles,Mainline,5,0.58,3773,40.48,41.98,34.063698,-117.814269,False
717238,10,W,E OF 71,Pomona,Los Angeles,Mainline,4,0.77,2106,41.26,42.76,34.067625,-117.801715,False
717239,10,W,FAIRPLEX,Pomona,Los Angeles,Off Ramp,2,,3772,42.02,43.52,34.072518,-117.789858,False
717240,10,W,FAIRPLEX,Pomona,Los Angeles,Mainline,4,0.545,3772,42.02,43.52,34.072518,-117.789858,False
717241,10,E,FAIRPLEX,Pomona,Los Angeles,Mainline,4,0.685,3762,42.26,43.76,34.072803,-117.785705,False
717242,10,E,DUDLEY,Pomona,Los Angeles,Off Ramp,1,,3763,42.63,44.13,34.072839,-117.779264,False
717243,10,E,DUDLEY,Pomona,Los Angeles,Mainline,4,0.46,3763,42.63,44.13,34.072839,-117.779264,False
717245,10,W,CLEVELAND,Pomona,Los Angeles,Mainline,4,0.655,2107,43.18,44.68,34.071938,-117.769749,False
717246,10,W,WHITE,Pomona,Los Angeles,Mainline,4,0.47,3770,43.66,45.16,34.071029,-117.761475,False
717247,10,E,WHITE,Pomona,Los Angeles,Mainline,4,0.471,3770,43.66,45.16,34.070843,-117.76148,False
717249,10,W,GAREY,Pomona,Los Angeles,Mainline,4,0.427,3769,44.12,45.62,34.073286,-117.753978,False
717251,10,E,ORANGE GROVE,Pomona,Los Angeles,Mainline,4,0.468,3764,44.51,46.01,34.075604,-117.74786,False
717252,10,W,TOWNE,Pomona,Los Angeles,Mainline,4,0.278,3768,44.72,46.22,34.077146,-117.744573,False
717254,10,E,TOWNE,Pomona,Los Angeles,Mainline,4,0.595,3765,45.06,46.56,34.079138,-117.739234,False
717257,10,E,MOUNTAIN,Pomona,Los Angeles,Mainline,4,0.335,2109,45.74,47.24,34.081545,-117.727932,False
717258,10,W,INDIAN HILL,Pomona,Los Angeles,Mainline,4,0.48,3767,46.1,47.6,34.081821,-117.721638,False
717260,10,E,INDIAN HILL,Claremont,Los Angeles,Mainline,4,0.48,3766,46.37,47.87,34.081722,-117.71693,False
717262,60,E,SOTO,Los Angeles,Los Angeles,Mainline,3,0.934,3131,0.694,.52,34.02902,-118.216326,False
717263,60,W,LORENA,Los Angeles,Los Angeles,Mainline,5,0.625,3126,1.704,R1.53,34.029648,-118.199219,False
717264,60,E,LORENA,Los Angeles,Los Angeles,Mainline,5,0.525,3127,1.734,R1.56,34.029608,-118.198629,False
717265,60,E,INDIANA,Los Angeles,Los Angeles,Mainline,5,0.45,3128,2.224,R2.05,34.03154,-118.190445,False
717266,60,W,INDIANA,Los Angeles,Los Angeles,Mainline,5,0.495,3128,2.224,R2.05,34.031713,-118.190515,False
717267,60,E,THIRD,Los Angeles,Los Angeles,Off Ramp,2,,3129,2.634,R2.46,34.032146,-118.183387,False
717268,60,E,THIRD,Los Angeles,Los Angeles,Mainline,5,0.515,3129,2.634,R2.46,34.032146,-118.183387,False
717269,60,W,THIRD,Los Angeles,Los Angeles,Mainline,5,0.47,3130,2.694,R2.52,34.032661,-118.182471,False
717270,60,W,EASTERN / W OF 710,,Los Angeles,Mainline,4,0.44,2367,3.164,R2.99,34.034977,-118.174866,False
717272,60,E,ATLANTIC SB,Monterey Park,Los Angeles,Off Ramp,2,,4007,4.524,R4.35,34.035723,-118.151516,False
717273,60,E,ATLANTIC 1,Monterey Park,Los Angeles,Mainline,5,0.382,4007,4.524,R4.35,34.035723,-118.151516,False
717274,60,W,ATLANTIC 1,Monterey Park,Los Angeles,Mainline,6,0.365,4071,4.524,R4.35,34.035886,-118.151414,False
717276,60,W,ATLANTIC NB,Monterey Park,Los Angeles,Off Ramp,2,,4070,4.704,R4.53,34.034655,-118.148653,False
717277,60,W,ATLANTIC 2,Monterey Park,Los Angeles,Mainline,5,0.295,4070,4.704,R4.53,34.034655,-118.148653,False
717279,60,E,ATLANTIC 2,Monterey Park,Los Angeles,Mainline,6,0.293,4008,4.738,R4.564,34.034219,-118.148257,False
717281,60,W,FINDLAY,Montebello,Los Angeles,Mainline,5,0.445,4069,5.114,R4.94,34.033066,-118.141975,False
717282,60,W,PARAMOUNT 1,Monterey Park,Los Angeles,Mainline,5,0.15,4067,7.774,R7.6,34.03582,-118.095997,False
717284,60,E,PARAMOUNT SB,Monterey Park,Los Angeles,Off Ramp,2,,4010,7.914,R7.74,34.035853,-118.093489,False
717285,60,E,PARAMOUNT 1,Monterey Park,Los Angeles,Mainline,4,0.155,4010,7.914,R7.74,34.035853,-118.093489,False
717287,60,W,PARAMOUNT NB,,Los Angeles,Off Ramp,2,,4066,7.984,R7.81,34.036302,-118.092399,False
717288,60,W,PARAMOUNT 2,,Los Angeles,Mainline,5,0.3,4066,7.984,R7.81,34.036302,-118.092399,False
717290,60,E,PARAMOUNT 2,,Los Angeles,Mainline,4,0.23,4011,8.084,R7.91,34.036512,-118.090626,False
717292,60,E,SAN GABRIEL,Rosemead,Los Angeles,Mainline,4,0.383,4012,8.661,R8.52,34.039225,-118.081093,False
717293,60,W,SAN  GABRIEL,Rosemead,Los Angeles,Off Ramp,1,,4065,8.721,R8.58,34.039747,-118.080226,False
717294,60,W,SAN  GABRIEL,Rosemead,Los Angeles,Mainline,5,0.383,4065,8.721,R8.58,34.039747,-118.080226,False
717295,60,E,ROSEMEAD,,Los Angeles,Off Ramp,2,,4013,9.451,9.31,34.041248,-118.067752,False
717296,60,E,ROSEMEAD 1,,Los Angeles,Mainline,4,0.305,4013,9.601,9.46,34.041255,-118.065153,False
717297,60,W,ROSEMEAD SB,,Los Angeles,Off Ramp,2,,4064,9.531,9.39,34.041418,-118.066377,False
717298,60,W,ROSEMEAD 1,,Los Angeles,Mainline,5,0.27,4064,9.531,9.39,34.041418,-118.066377,False
717299,60,W,ROSEMEAD,,Los Angeles,Off Ramp,2,,4063,9.681,9.54,34.041414,-118.06376,False
717300,60,W,ROSEMEAD 2,,Los Angeles,Mainline,5,0.355,4063,9.681,9.54,34.041414,-118.06376,False
717301,60,E,ROSEMEAD 2,,Los Angeles,Mainline,5,0.335,4014,9.751,9.61,34.041213,-118.062543,False
717302,60,E,SANTA ANITA SB,,Los Angeles,Off Ramp,2,,4015,10.271,10.13,34.039962,-118.05362,False
717303,60,E,SANTA ANITA 1,,Los Angeles,Mainline,5,0.325,4015,10.271,10.13,34.039962,-118.05362,False
717306,60,W,SANTA ANITA 1,,Los Angeles,Mainline,5,0.38,4062,10.241,10.1,34.040308,-118.054105,False
717308,60,E,SANTA ANITA 2,,Los Angeles,Mainline,5,0.235,4016,10.401,10.26,34.03958,-118.051399,False
717311,60,E,PECK / DURFEE,,Los Angeles,Off Ramp,1,,4017,11.121,10.98,34.037428,-118.039136,False
717312,60,E,PECK / DURFEE,,Los Angeles,Mainline,5,0.485,4017,11.121,10.98,34.037428,-118.039136,False
717314,60,W,PECK NB,,Los Angeles,Off Ramp,1,,4059,11.141,11,34.037619,-118.038699,False
717315,60,W,PECK 2,,Los Angeles,Mainline,5,0.485,4059,11.141,11,34.037619,-118.038699,False
717316,60,W,W OF 605,,Los Angeles,Mainline,4,0.55,2361,11.711,11.57,34.035073,-118.029281,False
717318,60,E,CROSSROADS,Industry,Los Angeles,Mainline,5,0.55,4508,12.781,12.64,34.02896,-118.012462,False
717319,60,W,CROSSROADS,Industry,Los Angeles,Off Ramp,2,,4509,13.011,12.87,34.029247,-118.008439,False
717320,60,W,CROSSROADS,Industry,Los Angeles,Mainline,5,0.246,4509,13.011,12.87,34.029247,-118.008439,False
717321,60,E,HACIENDA SB,,Los Angeles,Off Ramp,2,,4021,16.051,15.91,34.007035,-117.965011,False
717322,60,E,HACIENDA 1,,Los Angeles,Mainline,4,0.36,4021,16.051,15.91,34.007035,-117.965011,False
717324,60,W,HACIENDA 1,,Los Angeles,Mainline,4,0.58,4055,15.921,15.78,34.00782,-117.967088,False
717326,60,W,HACIENDA NB,,Los Angeles,Off Ramp,2,,4054,16.121,15.98,34.006822,-117.963815,False
717328,60,E,HACIENDA 2,,Los Angeles,Mainline,4,0.325,4022,16.261,16.12,34.00598,-117.961572,False
717330,60,W,AZUSA 1,,Los Angeles,Mainline,4,0.3,4053,17.911,17.77,33.997875,-117.934513,False
717331,60,E,AZUSA SB,,Los Angeles,Off Ramp,3,,4023,18.081,17.94,33.996934,-117.931728,False
717332,60,E,AZUSA 1,,Los Angeles,Mainline,4,0.37,4023,18.081,17.94,33.996934,-117.931728,False
